PRODUTOS;;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4;IMAGEM 5
502595;Distribuidor De Agua 4 Desvios Dy 8004;https://images.tcdn.com.br/img/img_prod/1265869/distribuidor_de_agua_4_desvios_dy_8004_502595_1_839d78fbff8f94afdf4aa2c8088012e3_20240123152514.png;;;;
510369;Dobradiça De Porteira Ferra.dura C.02 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_02_max_ferramentas_510369_1_00c22b248e7b34041cb95397752770e3_20240123154052.jpg;;;;
510359;Dobradiça De Porteira Ferradura C.00 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_00_max_ferramentas_510359_1_eef65f59249b28f3bbb60038c7895e8c_20240123154052.jpg;;;;
510363;Dobradiça De Porteira Ferradura C.01 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_01_max_ferramentas_510363_1_0301257a592beac581400799c404eacd_20240123154052.jpg;;;;
510373;Dobradiça De Porteira Ferradura C.03 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_03_max_ferramentas_510373_1_a22bbcd433ae7a3b40456d89b964ee28_20240123154052.jpg;;;;
510375;Dobradiça De Porteira Ferradura C.04 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_04_max_ferramentas_510375_1_079a58b5ff229e57500f78b623af9c0c_20240123154052.jpg;;;;
510381;Dobradiça De Porteira Ferradura C.06 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_05_max_ferramentas_510381_1_2efe39ffc661e56f2b3c0f155fead90e_20240123154052.jpg;;;;
510385;Dobradiça De Porteira Ferradura C.08 - Max Ferramentas;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_de_porteira_ferradura_c_08_max_ferramentas_510385_1_707503dcfa692117f80d8dfbbb5b1e34_20240123154053.jpg;;;;
501911;Dobradica Ferradura N.03 Sao Roque;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_ferradura_n_03_sao_roque_501911_1_5b2d93e6caf4c1322478fdeafb91c77b_20240123152853.jpg;;;;
501915;Dobradica Ferradura N.06 1/4 P 5/8;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_ferradura_n_06_1_4_p_5_8_501915_1_7d63ae22a36bf0342af87d1dbe05653a_20240123152853.jpg;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_ferradura_n_06_1_4_p_5_8_501915_2_1fc5f34c8e93c243efe42e1d6ac4c2b1_20240123152854.jpg;;;
501903;Dobradica Ferradura N02 Ch 3/16;https://images.tcdn.com.br/img/img_prod/1265869/dobradica_ferradura_n02_ch_3_16_501903_1_544453e5fb945d37965a35094ff0de2a_20240123152852.jpg;;;;
501313;Dogbeer Sabor Carne C/12;https://images.tcdn.com.br/img/img_prod/1265869/dogbeer_sabor_carne_c_12_501313_1_d0376adce23bd764058c10a543249780_20240123154449.jpg;;;;
501315;Dogs Wine 250Ml;https://images.tcdn.com.br/img/img_prod/1265869/dogs_wine_250ml_501315_1_318e0d9eff0365eca8aedf513997c4d8_20240123154449.jpg;;;;
502575;Ducha Telescopica Dy 2304;https://images.tcdn.com.br/img/img_prod/1265869/ducha_telescopica_dy_2304_502575_1_7594d7ca9104b94d4e2c15dfcf98eb36_20240123152507.png;;;;
510861;Duto Flexível Corrugado 25M 1" 32Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/duto_flexivel_corrugado_25m_1_32mm_plastilit_510861_1_f2df06162b44707008cdd36d76d44266_20240123154314.jpg;;;;
510855;Duto Flexível Corrugado 50M 3/4" 25Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/duto_flexivel_corrugado_25mm_50m_plastilit_510855_1_f2df06162b44707008cdd36d76d44266_20240123154314.jpg;;;;
502529;Educador Xixi Aqui Mais Dog 30Ml;https://images.tcdn.com.br/img/img_prod/1265869/educador_xixi_aqui_mais_dog_30ml_502529_1_6eb313ea5bf68ec611f4d1110ec0f41b_20240123154433.jpg;;;;
501875;Eletrificador De Cerca 120Km Biv;https://images.tcdn.com.br/img/img_prod/1265869/eletrificador_de_cerca_120km_biv_501875_1_b6d729c45ba05047e90085aa497677db_20240123154308.jpg;https://images.tcdn.com.br/img/img_prod/1265869/eletrificador_de_cerca_120km_biv_501875_2_ab327bf387cc4f2649745686bc6d917e_20240123154309.jpg;;;
501991;Eletrificador Lb35 Zebu;https://images.tcdn.com.br/img/img_prod/1265869/eletrificador_lb35_zebu_501991_1_01c6a73e6d89585dde4767271cf3546f_20240123154308.jpg;;;;
502003;Eletrificador Pampeano Pm5400-3;https://images.tcdn.com.br/img/img_prod/1265869/eletrificador_pampeano_pm5400_3_502003_1_38eaf93d45a652585677995ff2b678be_20240123154311.jpg;;;;
513227;Eletroduto Corrugado 25mm x 25m- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_25mm_x_25m_fortlev_513227_1_873f4f490bd6fd722a03b776f4c4f226.jpg;;;;
513229;Eletroduto Corrugado 25mm x 50m- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_25mm_x_50m_fortlev_513229_1_baecffb4a0ad1cb2b48858da265f6ffb.jpg;;;;
513235;Eletroduto Corrugado 32mm x 25m- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_32mm_x_25m_fortlev_513235_1_811c5c35897b3da8c457d7ff574f484e.png;;;;
512015;Eletroduto Corrugado Dn25X50M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_dn25x50m_amanco_512015_1_6c640407876a415f0b2ad8e9369da25b_20240123153637.png;;;;
512011;Eletroduto Corrugado Dn32X25M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_dn32x25m_amanco_512011_1_6c640407876a415f0b2ad8e9369da25b_20240123153636.png;;;;
503841;Eletroduto Corrugado Flexível Pvc 25Mm 50M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_flexivel_pvc_25mm_50m_amanco_503841_1_8d7c6c85c788283511f4cba1c97cebb4_20240123153009.png;;;;
503843;Eletroduto Corrugado Flexível Pvc 32Mm 25M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_flexivel_pvc_32mm_25m_amanco_503843_1_8d7c6c85c788283511f4cba1c97cebb4_20240123153010.png;;;;
503849;Eletroduto Corrugado Flexível Reforçado Pvc 25Mm 50M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_flexivel_reforcado_pvc_25mm_50m_amanco_503849_1_0705207757b8fe0b48928ff5be9974b0_20240123153010.png;;;;
503853;Eletroduto Corrugado Flexível Reforçado Pvc 32Mm 25M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_flexivel_reforcado_pvc_32mm_25m_amanco_503853_1_0705207757b8fe0b48928ff5be9974b0_20240123153010.png;;;;
510835;Eletroduto Corrugado Leve 25M 1"  32Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_leve_25m_1_32mm_plastilit_510835_1_f42d3a2e875fa49022758f0c9e74f247_20240123154313.jpg;;;;
510823;Eletroduto Corrugado Leve 25M 1/2"  20Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_leve_25m_1_2_20mm_plastilit_510823_1_f42d3a2e875fa49022758f0c9e74f247_20240123154313.jpg;;;;
510831;Eletroduto Corrugado Leve 25M 3/4" 25Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_leve_25m_3_4_25mm_plastilit_510831_1_f42d3a2e875fa49022758f0c9e74f247_20240123154313.jpg;;;;
510839;Eletroduto Corrugado Leve 50M 1/2"  20Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_leve_50m_1_2_20mm_plastilit_510839_1_f42d3a2e875fa49022758f0c9e74f247_20240123154314.jpg;;;;
510841;Eletroduto Corrugado Leve 50M 3/4" 25Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_leve_50m_3_4_25mm_plastilit_510841_1_f42d3a2e875fa49022758f0c9e74f247_20240123154314.jpg;;;;
512009;Eletroduto Corrugado Ref Dn25X50M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_ref_dn25x50m_amanco_512009_1_4f553329b35a4e1f250b584512e306fb_20240123153635.png;;;;
512005;Eletroduto Corrugado Ref Dn32X25M - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_ref_dn32x25m_amanco_512005_1_4f553329b35a4e1f250b584512e306fb_20240123153635.png;;;;
510845;Eletroduto Corrugado Reforçado 25M 1" 32Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_reforcado_25m_1_32mm_plastilit_510845_1_2894928f817ea1e84928bd6604748415_20240123154314.jpg;;;;
513243;Eletroduto Corrugado Reforçado 25mm x 50m- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_reforcado_25mm_x_50m_fortlev_513243_1_dd6061f9723c87c80838bacee67aad41.jpg;;;;
513247;Eletroduto Corrugado Reforçado 32mm x 25m- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_reforcado_32mm_x_25m_fortlev_513247_1_726ac1a6763d7b5922da5fc962bb45fd.jpg;;;;
510847;Eletroduto Corrugado Reforçado 50M 1/2" 20Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_reforcado_50m_1_2_20mm_plastilit_510847_1_2894928f817ea1e84928bd6604748415_20240123154314.jpg;;;;
510851;Eletroduto Corrugado Reforçado 50M 3/4" 25Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_corrugado_reforcado_50m_3_4_25mm_plastilit_510851_1_2894928f817ea1e84928bd6604748415_20240123154314.jpg;;;;
512539;Eletroduto De Pvc Corrugado Flexível (Parede) 25Mm 10M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_flexivel_parede_25mm_10m_krona_512539_1_2007b7e7a43ed9da089c7bf15e189a08_20240123154333.jpg;;;;
512541;Eletroduto De Pvc Corrugado Flexível (Parede) 25Mm 25M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_flexivel_parede_25mm_25m_krona_512541_1_2007b7e7a43ed9da089c7bf15e189a08_20240123154334.jpg;;;;
512545;Eletroduto De Pvc Corrugado Flexível (Parede) 25Mm 50M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_flexivel_parede_25mm_50m_krona_512545_1_2007b7e7a43ed9da089c7bf15e189a08_20240123154334.jpg;;;;
512547;Eletroduto De Pvc Corrugado Flexível (Parede) 32Mm 25M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_flexivel_parede_32mm_25m_krona_512547_1_2007b7e7a43ed9da089c7bf15e189a08_20240123154334.jpg;;;;
512551;Eletroduto De Pvc Corrugado Reforçado Flexível (Laje) 25Mm 50M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_reforcado_flexivel_laje_25mm_50m_krona_512551_1_eae67908bf5d933bcd32921c9a6c8d6e_20240123154334.jpg;;;;
512559;Eletroduto De Pvc Corrugado Reforçado Flexível (Laje) 32Mm 25M - Krona;https://images.tcdn.com.br/img/img_prod/1265869/eletroduto_de_pvc_corrugado_reforcado_flexivel_laje_32mm_25m_krona_512559_1_eae67908bf5d933bcd32921c9a6c8d6e_20240123154334.jpg;;;;
504369;"Embalagem Para Mudas Sem Alça 0,8L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagens_para_mudas_sem_alca_0_8l_nutriplan_504369_1_e7c54352d3006302b3cef4084d20e622_20240123152609.jpg;;;;
504377;"Embalagem Para Mudas Sem Alça 1,7L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagens_para_mudas_sem_alca_1_7l_nutriplan_504377_1_f57a102b267fdd255618daa91e410ce5_20240123152610.jpg;;;;
504401;"Embalagem Para Mudas Sem Alça 13,6L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_13_6l_nutriplan_504401_1_a982bbaff909c96d1a5e96293c321f02_20240123152615.jpg;;;;
504405;Embalagem Para Mudas Sem Alça 18L - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_18l_nutriplan_504405_1_ac19f8af6225c1cefa26ff1b25cf1afd_20240123152616.jpg;;;;
504375;Embalagem Para Mudas Sem Alça 1L - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/embalagens_para_mudas_sem_alca_1l_nutriplan_504375_1_8a8f38de6bcdb36d9ed62c4e89dd6737_20240123152610.jpg;;;;
504381;"Embalagem Para Mudas Sem Alça 2,6L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagens_para_mudas_sem_alca_2_6l_nutriplan_504381_1_2bb4345dc5df725a80907c4065d06458_20240123152611.jpg;;;;
504387;"Embalagem Para Mudas Sem Alça 2,8L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_2_8l_nutriplan_504387_1_d6641359e3e332b9470fdb97981d473c_20240123152612.jpg;;;;
504389;"Embalagem Para Mudas Sem Alça 3,6L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_3_6l_nutriplan_504389_1_eb7b4da869269d48aa2ee60de4670168_20240123152613.jpg;;;;
504393;"Embalagem Para Mudas Sem Alça 3,8L - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_3_8l_nutriplan_504393_1_1986424f82c1f38a0332144ad9ff7298_20240123152613.jpg;;;;
504397;Embalagem Para Mudas Sem Alça 5L - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/embalagem_para_mudas_sem_alca_5l_nutriplan_504397_1_2576cb593a7c6d1e9616b958b0cab56d_20240123152614.jpg;;;;
501317;"Enforcador Elo Curto 3,5X60(Reto)";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_3_5x60_reto_501317_1_03468baa07c5966084ed7200dd71e944_20240123154455.jpg;;;;
501319;"Enforcador Elo Curto 3,5X60Cm";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_3_5x60cm_501319_1_d72a974b82e2126a0e39408c1da856f7_20240123154455.jpg;;;;
501321;"Enforcador Elo Curto 3,5X65Cm";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_3_5x65cm_501321_1_4be48b5829ec7ae6e94ead059b291973_20240123154455.jpg;;;;
501323;"Enforcador Elo Curto 3,5X70(Reto)";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_3_5x70_reto_501323_1_bbd70fa213b505d1dfbebc019607ea6e_20240123154455.jpg;;;;
501325;Enforcador Elo Curto 4X65Cm;https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_4x65cm_501325_1_9d7143bc814602681198e8cc66df6258_20240123154455.jpg;;;;
501327;Enforcador Elo Curto 4X70Cm;https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_4x70cm_501327_1_a0e19f7c462f8ad5abc3bbba6398d2e7_20240123154455.jpg;;;;
501329;Enforcador Elo Curto 4X75Cm;https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_curto_4x75cm_501329_1_cadd26ea4eb1e4fa3eacf5a383996b2b_20240123154455.jpg;;;;
501331;"Enforcador Elo Longo 3,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_longo_3_5x60_501331_1_52fef30826d6f770fa23b63b71137eb4_20240123154455.jpg;;;;
501333;"Enforcador Elo Longo 3,5X70";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_elo_longo_3_5x70_501333_1_75a98b29921d6665867cab4f071358b4_20240123154455.jpg;;;;
501335;"Enforcador Exp Duplo Red 2,5X50";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_duplo_red_2_5x50_501335_1_c3f7947fee7b3e216656250b2ca8de7c_20240123154456.jpg;;;;
501337;"Enforcador Exp Duplo Red 2,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_duplo_red_2_5x60_501337_1_690e9cc807a26165c7f34a5c52ca9753_20240123154456.jpg;;;;
501339;"Enforcador Exp Duplo Red 3,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_duplo_red_3_5x60_501339_1_690e9cc807a26165c7f34a5c52ca9753_20240123154456.jpg;;;;
501341;"Enforcador Exp Duplo Red 3,5X70";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_duplo_red_3_5x70_501341_1_dc201c2829b9a3990c2bf4504167f07e_20240123154456.jpg;;;;
501343;"Enforcador Exp Red 2,0X30";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_2_0x30_501343_1_9dd15e49dbb3bd3d49d697dde6111134_20240123154456.jpg;;;;
501345;"Enforcador Exp Red 2,5X40";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_2_5x40_501345_1_9ffe25c8a766ce517f9bf7e1cb19db0c_20240123154456.jpg;;;;
501347;"Enforcador Exp Red 2,5X50";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_2_5x50_501347_1_1a9d8a5e8557588dcd40a5d088ea4b60_20240123154456.jpg;;;;
501349;"Enforcador Exp Red 3,5X50";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_3_5x50_501349_1_1a9d8a5e8557588dcd40a5d088ea4b60_20240123154456.jpg;;;;
501351;"Enforcador Exp Red 3,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_3_5x60_501351_1_e9e84ccde26c066cab143b8a25afab3c_20240123154456.jpg;;;;
501353;"Enforcador Exp Red 3,5X70";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_3_5x70_501353_1_ac21f7b4d5e491fda7aa235c14424634_20240123154456.jpg;;;;
501355;"Enforcador Exp Red 4,0X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_4_0x60_501355_1_dca1b0eb10b420e73a45187d2dd086c7_20240123154456.jpg;;;;
501357;"Enforcador Exp Red 4,0X70";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_red_4_0x70_501357_1_ac21f7b4d5e491fda7aa235c14424634_20240123154456.jpg;;;;
501359;"Enforcador Exp Triplo Red 2,5X50";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_triplo_red_2_5x50_501359_1_0bb8cbbddda14046b5891071ca64962f_20240123154456.jpg;;;;
501361;"Enforcador Exp Triplo Red 2,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_triplo_red_2_5x60_501361_1_0bb8cbbddda14046b5891071ca64962f_20240123154456.jpg;;;;
501363;"Enforcador Exp Triplo Red 2,5X70";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_triplo_red_2_5x70_501363_1_0bb8cbbddda14046b5891071ca64962f_20240123154456.jpg;;;;
501365;"Enforcador Exp Triplo Red 3,5X60";https://images.tcdn.com.br/img/img_prod/1265869/enforcador_exp_triplo_red_3_5x60_501365_1_0bb8cbbddda14046b5891071ca64962f_20240123154456.jpg;;;;
