PRODUTOS;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4
504205;Caixa Térmica Suv 32L - Termolar;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_suv_32l_termolar_504205_1_15056de32df7ed0351ac79048f78c81c_20240123153037.png;;;
512457;Caixa Termica Tropical 12L Preta - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_12l_preta_soprano_512457_1_88372067442afaa1559cee44017897d3_20240123154229.png;;;
512459;Caixa Termica Tropical 28L Preta - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_28l_preta_soprano_512459_1_5791416813d424b859bcd67516e2eb31_20240123154229.jpg;;;
512461;Caixa Termica Tropical 32L Preta - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_32l_preta_soprano_512461_1_2d36a07570f607c61a87950b46017052_20240123154229.jpg;;;
512463;Caixa Térmica Tropical 35L Cinza - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_35l_cinza_soprano_512463_1_d24af2b58688958629e99e6ef5c77e28_20240123154229.jpg;;;
512473;Caixa Termica Tropical Plus C/Rodas 50L Azul - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_plus_c_rodas_50l_azul_soprano_512473_1_19b8d641df709edec1c647bd44329d9b_20240123154230.jpg;;;
512499;Caixa Térmica Tropical S 35L - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_s_35l_soprano_512499_1_c0abc2d7c665dc788a011c2e27ac544a_20240123154231.jpg;;;
512497;Caixa Termica Tropical S Plus C/Rodas 50L Cinza Ecuro - Soprano;https://images.tcdn.com.br/img/img_prod/1265869/caixa_termica_tropical_s_plus_c_rodas_50l_cinza_ecuro_soprano_512497_1_cdb617067c7b19e1750d009a1c6f6737_20240123154231.jpg;;;
511487;"Caixa Trama Baixa 14,5 L Baby - Plasútil";https://images.tcdn.com.br/img/img_prod/1265869/caixa_trama_baixa_14_5_l_baby_plasutil_511487_1_6380dbb5df36d4f088fa2046adb69241_20240123153812.jpg;;;
511489;Caixa Trama C/ Tp 14L Baby - Plasútil;https://images.tcdn.com.br/img/img_prod/1265869/caixa_trama_c_tp_14l_baby_plasutil_511489_1_bffbf83f5adea24e48f2c30b6e0df493_20240123153812.jpg;;;
511493;Caixa Trama C/ Tp 19L Baby - Plasútil;https://images.tcdn.com.br/img/img_prod/1265869/caixa_trama_c_tp_19l_baby_plasutil_511493_1_5ec6a3d412116987f919cb3092f1d31c_20240123153813.jpg;;;
511495;Caixa Trama C/ Tp 29L Baby - Plasútil;https://images.tcdn.com.br/img/img_prod/1265869/caixa_trama_c_tp_29l_baby_plasutil_511495_1_29e7639e4090aa37aecf042ebe87ea0b_20240123153813.jpg;;;
511483;Caixa Trama C/ Tp 8L Baby - Plasútil;https://images.tcdn.com.br/img/img_prod/1265869/caixa_trama_c_tp_8l_baby_plasutil_511483_1_5873aeaa6bebc85343766bc4b49c4a6d_20240123153811.jpg;;;
501253;Caixa Transporte Cargo Kennel N.04 Taupe;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_cargo_kennel_n_04_taupe_501253_1_30e00b53df84686f094c2213a3ef160b_20240123154453.jpg;;;
501255;Caixa Transporte Cargo Kennel N.04 Vermelha;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_cargo_kennel_n_04_vermelha_501255_1_a6737afaa2d478ff974e2208e1f86ddc_20240123154453.jpg;;;
501257;Caixa Transporte Cargo Kennel N.05 Cinza;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_cargo_kennel_n_05_cinza_501257_1_0225792c8f6a493be7fcbc18d27e7f32_20240123154453.jpg;;;
501259;Caixa Transporte Cargo Kennel N.05 Vermelha;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_cargo_kennel_n_05_vermelha_501259_1_c2371e3122e65ada408f54dc96bed08c_20240123154453.jpg;;;
501261;Caixa Transporte Filhote Azul Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_filhote_azul_mec_501261_1_a141df7e9dd0c209d222a76974d11b2b_20240123154454.jpg;;;
501263;Caixa Transporte Filhote Black/Azul Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_filhote_black_azul_mec_501263_1_e6519c26c4b49e1e02da832abd46c524_20240123154453.jpg;;;
501265;Caixa Transporte Filhote Black/Rosa Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_filhote_black_rosa_mec_501265_1_ec231f99c7b3c5695e90f437a3f9e170_20240123154454.jpg;;;
501267;Caixa Transporte Filhote Black/Vermelho Mec;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_filhote_black_vermelho_mec_501267_1_c6f07f0282f57710207507a2f155986d_20240123154454.jpg;;;
501269;Caixa Transporte Mais Dog N.01 Verde;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_01_verde_501269_1_c6dcd945b2b07dfd8a3a317372c9d0d6_20240123154454.jpg;;;
501271;Caixa Transporte Mais Dog N.02 Azul;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_02_azul_501271_1_73b4d152a19b96c304f80bfb32556c7d_20240123154454.jpg;;;
501273;Caixa Transporte Mais Dog N.02 Rosa;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_02_rosa_501273_1_bc1ab0ed8b4ad0745a846ee7b3791eb8_20240123154533.jpg;;;
501275;Caixa Transporte Mais Dog N.02 Verde;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_02_verde_501275_1_f2caf647b19cd8dbf56aab0624b681dd_20240123154454.jpg;;;
501277;Caixa Transporte Mais Dog N.03 Azul;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_03_azul_501277_1_66887efff231289f7383fc9ea50669df_20240123154454.jpg;;;
501279;Caixa Transporte Mais Dog N.03 Rosa;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_mais_dog_n_03_rosa_501279_1_8ed11db831b79a60f9efbbe02a161bee_20240123154454.jpg;;;
