PRODUTOS;;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4;IMAGEM 5
506177;Gerador À Gasolina Mgt-8000Cle - Motomil;https://images.tcdn.com.br/img/img_prod/1265869/gerador_a_gasolina_mgt_8000cle_motomil_506177_1_78dbea495d047ccaa27c16ce59fb1070_20240123154254.jpg;;;;
501483;Globo Acrilico Hamster C/Sup Jelplast;https://images.tcdn.com.br/img/img_prod/1265869/globo_acrilico_hamster_c_sup_jelplast_501483_1_fd6569c202204d823822a127db3d2341_20240123154449.jpg;;;;
501993;GOLDEN GATOS FILHOTES FRANGO 3KG;https://images.tcdn.com.br/img/img_prod/1265869/golden_gatos_filhotes_frango_3kg_501993_1_df9ef25ad3210232b2e99c182303c003_20240123152856.jpg;https://images.tcdn.com.br/img/img_prod/1265869/golden_gatos_filhotes_frango_3kg_501993_2_9e1bb5ba49991c20b91ec47baf9cdf79_20240123152857.jpg;;;
506671;Gotejador Regulável De 0 À 50L/H - Molth Inox;https://images.tcdn.com.br/img/img_prod/1265869/gotejador_regulavel_de_0_a_50l_h_506671_1_2dfdbe6a3d5846e314cc7752caa638fa_20240123154259.jpg;;;;
504969;GRADE PARA PORTA / PORTÃOZINHO 70 CM ADESIVO - UTIMIL;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_70_cm_util_mil_504969_1_c386f4cc268828a8fb5ef3ba0920b6c9_20240123153045.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_70_cm_util_mil_504969_2_ae6a72dca775671c7a9d6c3359a050c7_20240123153046.jpg;;;
504987;GRADE PARA PORTA / PORTÃOZINHO 70 CM PRESSÃO - UTIMIL;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_70_cm_util_mil_504987_1_f72b2502b6733252009b43b48fe3f529_20240123153046.jpg;;;;
504961;GRADE PARA PORTA / PORTÃOZINHO 80 CM ADESIVO - UTIMIL;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_80_cm_branca_util_mil_504961_1_fa9cc9206bcd125232ae2e8e5600fd2d_20240123153044.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_80_cm_branca_util_mil_504961_2_f9d915031aa2bb45d7cdaa3a7385438c_20240123153046.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_80_cm_branca_util_mil_504961_3_a64c000bd99937c2a9fa55bc21221e64_20240123153047.jpg;;
504989;GRADE PARA PORTA / PORTÃOZINHO 80 CM PRESSÃO - UTIMIL;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_80_cm_util_mil_504989_1_f72b2502b6733252009b43b48fe3f529_20240123153046.jpg;;;;
504991;GRADE PARA PORTA / PORTÃOZINHO 80 CM STANDARD PRESSÃO - UTIMIL;https://images.tcdn.com.br/img/img_prod/1265869/grade_para_porta_portaozinho_80_cm_standard_pressao_util_mil_504991_1_b372e4111d50efe7bc9d016fa4624178_20240123153046.jpg;;;;
501485;Graminha Para Caes Digestive  Grass 50 Gr;https://images.tcdn.com.br/img/img_prod/1265869/graminha_p_caes_digestive_grass_501485_1_44c73b5a084729a7e70d9e9c5f74104f_20240123154356.jpg;;;;
501487;Graminha Para Gatos Digestive  Grass 50 Gr;https://images.tcdn.com.br/img/img_prod/1265869/graminha_p_gatos_digestive_grass_501487_1_1ec90424846469b2ce7db2d7358fb760_20240123154356.jpg;;;;
502123;Granulado De Madeira 10 Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_de_madeira_10_kg_502123_1_3f8a2d7f7148ca96f6c0fc81af02d15f_20240123154427.jpg;;;;
502137;Granulado De Madeira 20 Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_de_madeira_20_kg_502137_1_e1ee03e6ff6156b2d842535a750aab84_20240123154427.jpg;;;;
502141;Granulado De Madeira 4Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_de_madeira_4kg_502141_1_2623b9b22f0876cde782ca8947e6ab13_20240123154430.jpg;;;;
501489;Granulado Madeira 10Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_madeira_10kg_501489_1_c242d5c64b100e5752db4f1d1be42a6f_20240123154425.jpg;;;;
501491;Granulado Madeira 20Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_madeira_20kg_501491_1_dddea161ea4b8146ea47e7f542334ea8_20240123154425.jpg;;;;
501493;Granulado Madeira 6X4Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_madeira_6x4kg_501493_1_8f119b257fb68bdca3243fad91a9641b_20240123154425.jpg;;;;
502191;Granulado Pinus Premium Care Pet 20K;https://images.tcdn.com.br/img/img_prod/1265869/granulado_pinus_premium_care_pet_20k_502191_1_ef1d1dc3074b99a7c05614292624d07d_20240123154427.jpeg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_pinus_premium_care_pet_20k_502191_2_2e0e7a199d8e55cab3f31d255ede69a1_20240123154429.jpeg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_pinus_premium_care_pet_20k_502191_3_a6106866fa6ccd44ef997a13211d0da7_20240123154431.jpeg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_pinus_premium_care_pet_20k_502191_4_dcbd7edbb409f6d7a92c43f002e89168_20240123154432.jpeg;
502183;Granulado Wc Cat Pinus 02 Kg;https://images.tcdn.com.br/img/img_prod/1265869/granulado_wc_cat_pinus_02_kg_502183_1_9e1c59db9f0bfff68b5d4b182a986429_20240123154427.png;;;;
510613;Grão Forte 500G - Insetimax;https://images.tcdn.com.br/img/img_prod/1265869/grao_forte_500g_insetimax_510613_1_835511c28821f372270e211c5b033548_20240123152436.png;;;;
510967;Grelha + Porta Grelha Red. - Autosserviço 100 Mm Br - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/grelha_porta_grelha_red_autosservico_100_mm_br_plastilit_510967_1_90b3d341c3b333d072ef15d11b061da5_20240123154317.png;;;;
510971;Grelha + Porta Grelha Red. - Autosserviço 100 Mm Cr - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/grelha_porta_grelha_red_autosservico_100_mm_cr_plastilit_510971_1_90b3d341c3b333d072ef15d11b061da5_20240123154317.png;;;;
501985;GRELHA 30X50 BELINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_30x50_belinox_501985_1_68403c7eb567e5b34c053fc2c5fb279a_20240123152855.jpg;;;;
502061;GRELHA 40X50 BELINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x50_belinox_502061_1_368edbe8da776eeb57c99529fab83ba4_20240123152857.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x50_belinox_502061_2_202401231528598084f5d3e94383b32d.jpg;;;
502067;GRELHA 40X60 BELINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x60_belinox_502067_1_d80be55828ed92b697825aae2a724d48_20240123152858.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x60_belinox_502067_2_87de5edbab8cc7e1ba9aa284ca7497ab_20240123152859.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x60_belinox_502067_3_a66f382fde069cf35d2ac3c350a96a05_20240123152901.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_40x60_belinox_502067_4_c9a814b7e904eeb42680ed30b9e2dda2_20240123152902.jpg;
501937;GRELHA 50X40 BELINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_50x40_belinox_501937_1_5d46da37ee9077089a4561376c10fe52_20240123152854.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_50x40_belinox_501937_2_5c07af761f8ba1581841cee3d31b0b31_20240123152856.jpg;;;
501983;GRELHA 50X50 BELINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_50x50_belinox_501983_1_92443d46751903136fda9734cda870e9_20240123152855.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_50x50_belinox_501983_2_5bcabef35270977de2a8819fa3b6c924_20240123152856.jpg;https://images.tcdn.com.br/img/img_prod/1265869/grelha_50x50_belinox_501983_3_915818905d24895298576ed907880c2d_20240123152857.jpg;;
511973;GRELHA ABS CROM. QD RAD 100 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_abs_crom_qd_rad_100_cb_amanco_511973_1_584e03cc3463ca41f7f3f037ddd329d1_20240123153629.png;;;;
511981;GRELHA ABS CROM. RED RAD 100 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_abs_crom_red_rad_100_cb_amanco_511981_1_2888c1bfd3addab8149cfdfb63d365b6_20240123153630.png;;;;
507755;GRELHA ALUMÍNIO COM REVESTIMENTO ANODIZADO GRAFITE 30 CM - TRAMONTINA;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aluminio_com_revestimento_anodizado_grafite_30_cm_tramontina_507755_1_1af03ba44c3e191e6ca641ed18a9b3e1_20240123153549.jpg;;;;
510781;GRELHA ARAMADA EM AÇO INOX 30X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_30x40_lavinox_510781_1_ca24ed5402d7ef11f96786aefac534d1_20240123154247.jpg;;;;
510783;GRELHA ARAMADA EM AÇO INOX 40X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_40x50_lavinox_510783_1_ca24ed5402d7ef11f96786aefac534d1_20240123154247.jpg;;;;
510777;GRELHA ARAMADA EM AÇO INOX 50X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_50x40_lavinox_510777_1_ca24ed5402d7ef11f96786aefac534d1_20240123154246.jpg;;;;
510787;GRELHA ARAMADA EM AÇO INOX 50X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_50x50_lavinox_510787_1_ca24ed5402d7ef11f96786aefac534d1_20240123154247.jpg;;;;
510789;GRELHA ARAMADA EM AÇO INOX 50X60 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_50x60_lavinox_510789_1_ca24ed5402d7ef11f96786aefac534d1_20240123154247.jpg;;;;
510793;GRELHA ARAMADA EM AÇO INOX 70X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_aramada_em_aco_inox_70x50_lavinox_510793_1_ca24ed5402d7ef11f96786aefac534d1_20240123154248.jpg;;;;
510775;GRELHA ARGENTINA EM AÇO INOX 30 CM X 40 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_argentina_em_aco_inox_30_cm_x_40_cm_lavinox_510775_1_c404c2caf72afb601c12dc8cc46b9362_20240123154246.jpg;;;;
510779;GRELHA ARGENTINA EM AÇO INOX 40 CM X 40 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_argentina_em_aco_inox_40_cm_x_40_cm_lavinox_510779_1_c404c2caf72afb601c12dc8cc46b9362_20240123154247.jpg;;;;
510785;GRELHA ARGENTINA EM AÇO INOX 40 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_argentina_em_aco_inox_40_cm_x_50_cm_lavinox_510785_1_c404c2caf72afb601c12dc8cc46b9362_20240123154247.jpg;;;;
510791;GRELHA ARGENTINA EM AÇO INOX 50 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_argentina_em_aco_inox_50_cm_x_50_cm_lavinox_510791_1_c404c2caf72afb601c12dc8cc46b9362_20240123154247.jpg;;;;
510795;GRELHA ARGENTINA EM AÇO INOX 50 CM X 60 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_argentina_em_aco_inox_50_cm_x_60_cm_lavinox_510795_1_c404c2caf72afb601c12dc8cc46b9362_20240123154248.jpg;;;;
509449;GRELHA BIG GRILL - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_big_grill_mor_509449_1_35f1ed0f940c5a828ae0480f6af307a7_20240123154012.jpg;;;;
508005;GRELHA CHURRASCO EM AÇO INOX 31X18 CM - TRAMONTINA;https://images.tcdn.com.br/img/img_prod/1265869/grelha_churrasco_em_aco_inox_31x18_cm_tramontina_508005_1_e8b2a93a7beeda168d85995475017bbd_20240123153728.jpg;;;;
508037;GRELHA CHURRASCO EM AÇO INOX 42X23 CM - TRAMONTINA;https://images.tcdn.com.br/img/img_prod/1265869/grelha_churrasco_em_aco_inox_42x23_cm_tramontina_508037_1_b7302fe50a50fce882c0ca0bb8c56243_20240123153730.jpg;;;;
505455;GRELHA DUPLA ABAULADA (72 X 17 CM) - VIEL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_abaulada_72_x_17_cm_viel_505455_1_7924934d45d184bf65011adaee718bbc_20240123153126.jpg;;;;
510737;GRELHA DUPLA ARAMADA EM AÇO INOX 30 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_aramada_em_aco_inox_30_cm_x_50_cm_lavinox_510737_1_552c31e5530eee94b5d1483710b69393_20240123154244.jpg;;;;
510741;GRELHA DUPLA ARAMADA EM AÇO INOX 40 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_aramada_em_aco_inox_40_cm_x_50_cm_lavinox_510741_1_552c31e5530eee94b5d1483710b69393_20240123154244.jpg;;;;
510743;GRELHA DUPLA ARAMADA EM AÇO INOX 50 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_aramada_em_aco_inox_50_cm_x_50_cm_lavinox_510743_1_552c31e5530eee94b5d1483710b69393_20240123154244.jpg;;;;
510747;GRELHA DUPLA ARAMADA EM AÇO INOX 50 CM X 60 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_aramada_em_aco_inox_50_cm_x_60_cm_lavinox_510747_1_552c31e5530eee94b5d1483710b69393_20240123154244.jpg;;;;
504947;GRELHA DUPLA PARA CARNE CROMADA TAMANHO ESTREITO - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_carne_cromada_tamanho_estreito_ventisol_504947_1_d7b3f520cd2653174ce74b38b0ee8c29_20240123153043.jpg;;;;
504949;GRELHA DUPLA PARA CARNE CROMADA TAMANHO MÉDIO - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_carne_cromada_tamanho_medio_ventisol_504949_1_b86ab85af133134b49b9ddf18fc39d28_20240123153043.jpg;;;;
504939;GRELHA DUPLA PARA CARNE E PEIXE CROMADA TAMANHO GRANDE - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_carne_e_peixe_cromada_tamanho_grande_ventisol_504939_1_927535721f84243a08f5b1f1d005c86b_20240123153042.jpg;;;;
504953;GRELHA DUPLA PARA CORAÇÃOZINHO - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_coracaozinho_ventisol_504953_1_520220f6cc7bd7fe83cae5557ade8a40_20240123153043.jpg;;;;
504941;GRELHA DUPLA PARA PEIXE CROMADA TAMANHO MÉDIO - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_peixe_cromada_tamanho_medio_ventisol_504941_1_9901eee5523a5296c05f5e8e55ff012b_20240123153043.jpg;;;;
504945;GRELHA DUPLA PARA PEIXE CROMADA TAMANHO PEQUENA - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_para_peixe_cromada_tamanho_pequena_ventisol_504945_1_9901eee5523a5296c05f5e8e55ff012b_20240123153043.jpg;;;;
505461;GRELHA DUPLA RETA (61 X 19 CM) - VIEL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_reta_61_x_19_cm_viel_505461_1_29104f92e33c96d2609760f7d396e385_20240123153127.jpg;;;;
505463;GRELHA DUPLA RETA (72 X 24 CM) - VIEL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_dupla_reta_72_x_24_cm_viel_505463_1_29104f92e33c96d2609760f7d396e385_20240123153128.jpg;;;;
510739;GRELHA MAGNUM EM AÇO INOX 30X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_30x40_lavinox_510739_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510755;GRELHA MAGNUM EM AÇO INOX 30X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_30x50_lavinox_510755_1_b0331316a81708dc829de67d707f31dc_20240123154245.jpg;;;;
510745;GRELHA MAGNUM EM AÇO INOX 40X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_40x40_lavinox_510745_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510759;GRELHA MAGNUM EM AÇO INOX 40X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_40x50_lavinox_510759_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510771;GRELHA MAGNUM EM AÇO INOX 40X60 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_40x60_lavinox_510771_1_b0331316a81708dc829de67d707f31dc_20240123154246.jpg;;;;
510749;GRELHA MAGNUM EM AÇO INOX 50X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_50x40_lavinox_510749_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510761;GRELHA MAGNUM EM AÇO INOX 50X50 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_50x50_lavinox_510761_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510773;GRELHA MAGNUM EM AÇO INOX 50X60 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_50x60_lavinox_510773_1_b0331316a81708dc829de67d707f31dc_20240123154246.jpg;;;;
510751;GRELHA MAGNUM EM AÇO INOX 60X40 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_60x40_lavinox_510751_1_b0331316a81708dc829de67d707f31dc_20240123154244.jpg;;;;
510765;GRELHA MAGNUM EM AÇO INOX 60X70 - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_magnum_em_aco_inox_60x70_lavinox_510765_1_b0331316a81708dc829de67d707f31dc_20240123154245.jpg;;;;
509455;GRELHA MASTER GRILL 02 - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_master_grill_02_mor_509455_1_d13976da3052af2e8859acc4e6e11224_20240123154013.jpg;;;;
510753;GRELHA PARA PEIXE EM AÇO INOX 25 CM X 30 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_para_peixe_em_aco_inox_25_cm_x_30_cm_lavinox_510753_1_9fd30aaaef07b724db11295fdd99da32_20240123154245.jpg;;;;
510757;GRELHA PARA PEIXE EM AÇO INOX 25 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_para_peixe_em_aco_inox_25_cm_x_50_cm_lavinox_510757_1_9fd30aaaef07b724db11295fdd99da32_20240123154245.jpg;;;;
510763;GRELHA PARA PEIXE EM AÇO INOX 30 CM X 40 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_para_peixe_em_aco_inox_30_cm_x_40_cm_lavinox_510763_1_9fd30aaaef07b724db11295fdd99da32_20240123154244.jpg;;;;
510767;GRELHA PARA PEIXE EM AÇO INOX 30 CM X 50 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_para_peixe_em_aco_inox_30_cm_x_50_cm_lavinox_510767_1_9fd30aaaef07b724db11295fdd99da32_20240123154246.jpg;;;;
510769;GRELHA PARA PEIXE EM AÇO INOX 30 CM X 60 CM  - LAVINOX;https://images.tcdn.com.br/img/img_prod/1265869/grelha_para_peixe_em_aco_inox_30_cm_x_60_cm_lavinox_510769_1_9fd30aaaef07b724db11295fdd99da32_20240123154246.jpg;;;;
509417;GRELHA PARRILLA 02 PARA CHURRASCO - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_parrilla_02_para_churrasco_mor_509417_1_bff51add49fea45b87f5300f15ce503c_20240123154006.jpg;;;;
509433;GRELHA PARRILLA 03 PARA CHURRASCO - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_parrilla_03_para_churrasco_mor_509433_1_ef28675dd5c00cf1c246545de0b1a4a0_20240123154010.jpg;;;;
511989;GRELHA PE N75 RED RAD P/CXSIF BR 100 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_pe_n75_red_rad_p_cxsif_br_100_cb_amanco_511989_1_33e88027aa311c51e3ebd7fe0f982d79_20240123153631.png;;;;
511985;GRELHA PE N76 RED RAD P/ CX SIF 150 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_pe_n76_red_rad_p_cx_sif_150_cb_amanco_511985_1_33e88027aa311c51e3ebd7fe0f982d79_20240123153631.png;;;;
511971;GRELHA PE N83 QD RAD BR 150 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_pe_n83_qd_rad_br_150_cb_amanco_511971_1_ace511cfd7aa747e321f11ee3367bcc0_20240123153629.png;;;;
511979;GRELHA PE QD RAD BR 100 CB - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/grelha_pe_qd_rad_br_100_cb_amanco_511979_1_347b0a649ac613ee181a531438318ada_20240123153630.png;;;;
512625;Grelha Quadrada Branca  - Krona;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_branca_krona_512625_1_1ecc9b5e822b93879aad6cfb6284b6ba_20240123154337.jpg;;;;
512627;Grelha Quadrada Cromada  - Krona;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_cromada_krona_512627_1_044a44c600a47dcab6a7f07692224652_20240123154337.jpg;;;;
506721;Grelha Quadrada Inox 10x10cm - Molth Inox;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_inox_10x10cm_molth_inox_506721_1_d4b9622284de1725e7b39352d1bb58e1_20240123154300.jpg;;;;
506717;Grelha Quadrada Inox 15x15cm- Molth Inox;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_inox_15x15cm_molth_inox_506717_1_73c422d6a6b35ef02e08be199515c3cb_20240123154300.jpg;;;;
503801;Grelha Quadrada Radial Dn100 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_radial_dn100_amanco_503801_1_983f71b795abcfcd4ad6c97ab1778e64_20240123153006.jpg;;;;
503805;Grelha Quadrada Radial Dn150 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/grelha_quadrada_radial_dn150_amanco_503805_1_983f71b795abcfcd4ad6c97ab1778e64_20240123153007.jpg;;;;
513231;Grelha Redonda 100mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_100mm_fortlev_513231_1_9d3d66f057573c06bcc79bf1e023e0c3.jpg;;;;
513233;Grelha Redonda 150mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_150mm_fortlev_513233_1_9d3d66f057573c06bcc79bf1e023e0c3.jpg;;;;
512633;Grelha Redonda Branca Nº54 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_branca_no_54_krona_512633_1_6d96d597991b7fa39c1e9a7079f6d10c_20240123154337.jpg;;;;
506727;Grelha Redonda Inox 10cm - Molth Inox;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_inox_10cm_molth_inox_506727_1_a347d6ddb53022ce573017804fea19c5_20240123154300.jpg;;;;
506733;Grelha Redonda Inox 15cm - Molth Inox;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_inox_15cm_molth_inox_506733_1_6853cf34051a9b194144a6daf2ab8ce0_20240123154300.jpg;;;;
503797;Grelha Redonda Radial Dn100 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_radial_dn100_amanco_503797_1_2a1da877a5c52f0f4600dc074e5724d9_20240123153006.jpg;;;;
503799;Grelha Redonda Radial Dn150 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/grelha_redonda_radial_dn150_amanco_503799_1_2a1da877a5c52f0f4600dc074e5724d9_20240123153006.jpg;;;;
504957;GRELHA SIMPLES INOX MOEDA 64CM x 48CM - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_simples_inox_moeda_ventisol_504957_1_0def8763c424ba34b8a5b4dc1eb67886_20240123153044.jpg;;;;
504959;GRELHA SIMPLES INOX MOEDA 74CM x 25CM - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_simples_inox_moeda_74cm_x_25cm_ventisol_504959_1_b72e13875ae2fd94e2927fea3b08141e_20240123153044.jpg;;;;
504955;GRELHA SIMPLES INOX MOEDA 74CM x 38CM - VENTISOL;https://images.tcdn.com.br/img/img_prod/1265869/grelha_simples_inox_moeda_ventisol_504955_1_b22459cf66ecb15e0b5ba6c24b6b6383_20240123153044.jpg;;;;
509439;GRELHA SUPER GRILL 02 - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_super_grill_02_mor_509439_1_b479dc8eba6969a32d229fdc4a3200d8_20240123154011.jpg;;;;
509445;GRELHA SUPER GRILL 03 - MOR;https://images.tcdn.com.br/img/img_prod/1265869/grelha_super_grill_03_mor_509445_1_6600caa9de28a5457e2a9a61775c23ae_20240123154012.jpg;;;;
507749;GRELHA WOK  COM CABO FURADA EM ALUMÍNIO ANODIZADO 26 CM - TRAMONTINA;https://images.tcdn.com.br/img/img_prod/1265869/grelha_wok_com_cabo_furada_em_aluminio_anodizado_26_cm_tramontina_507749_1_0bf3b7f8bf764debd49932de3d3e02b2_20240123153547.jpg;;;;
505839;GRILL BIOCERAMIC 2 EM 1 - 127V - OSTER;https://images.tcdn.com.br/img/img_prod/1265869/grill_bioceramic_2_em_1_127v_oster_505839_1_8aa8a121d168cdec37f5d66f1f9eb246_20240123153203.jpg;;;;
505841;GRILL ELÉTRICO MULTIUSO INOX 2 EM 1 (ABERTO OU FECHADO) - OSTER;https://images.tcdn.com.br/img/img_prod/1265869/grill_eletrico_multiuso_inox_oster_505841_1_7b84007394fa23c024ebc5a42d8d88f3_20240123153204.jpg;;;;
505863;GRILL MULTIUSO CLUB GRILL  - CADENCE;https://images.tcdn.com.br/img/img_prod/1265869/grill_multiuso_club_grill_cadence_505863_1_4686ac7a7857b04e4c628255254521e8_20240123153209.jpg;;;;
505837;GRILL MULTIUSO COM CHAPA REMOVÍVEL 2 EM 1 (ABERTO OU FECHADO) - OSTER;https://images.tcdn.com.br/img/img_prod/1265869/grill_multiuso_com_chapa_removivel_2_em_1_aberto_ou_fechado_oster_505837_1_b7c8604328ab91417c37675c338b5201_20240123153203.jpg;;;;
505859;GRILL SAPORE 1500 - 127V 6 NIVEIS DE TEMPERATURA  - CADENCE;https://images.tcdn.com.br/img/img_prod/1265869/grill_sapore_1500_127v_6_niveis_de_temperatura_oster_505859_1_ecfea8e62b7ee7958d898f52fc5b9533_20240123153207.jpg;;;;
509333;GUARDA-CHUVA PARÁGUAS PRETO - MOR;https://images.tcdn.com.br/img/img_prod/1265869/guarda_chuva_paraguas_preto_mor_509333_1_b358b52c89225ce8d1d90877d9701d64_20240123153951.jpg;;;;
