PRODUTOS;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4
503679;Adaptador Autoajustável 32Mm X 1" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_32mm_x_1_amanco_503679_1_1e22b68eb9ee17f59db1b4cb73aed179_20240123153000.jpg;;;
512027;Adaptador Autoajustável 32Mm X 1" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_32mm_x_1_amanco_512027_1_c65622b3571c7ba2f70a4b8c0fdb532e_20240123153640.jpg;;;
503681;Adaptador Autoajustável 40Mm X 1 1/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_40mm_x_1_1_4_amanco_503681_1_1e22b68eb9ee17f59db1b4cb73aed179_20240123153000.jpg;;;
512033;Adaptador Autoajustável 40Mm X 1 1/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_40mm_x_1_1_4_amanco_512033_1_c65622b3571c7ba2f70a4b8c0fdb532e_20240123153641.jpg;;;
503683;Adaptador Autoajustável 50Mm X 1 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_50mm_x_1_1_2_amanco_503683_1_1e22b68eb9ee17f59db1b4cb73aed179_20240123153000.jpg;;;
512035;Adaptador Autoajustável 50Mm X 1 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_autoajustavel_50mm_x_1_1_2_amanco_512035_1_c65622b3571c7ba2f70a4b8c0fdb532e_20240123153642.jpg;;;
510923;Adaptador Com Rosca Interna 1/2" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_com_rosca_interna_1_2_plastilit_510923_1_558e09eda36dada8d760b863ccf7c714_20240123154316.jpg;;;
510927;Adaptador Com Rosca Interna 3/4" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_com_rosca_interna_3_4_plastilit_510927_1_558e09eda36dada8d760b863ccf7c714_20240123154316.jpg;;;
503687;Adaptador Curto 25Mm X 3/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_25mm_x_3_4_amanco_503687_1_d18a0ce2c74e7e183673e3a5956dbd80_20240123153000.jpg;;;
503689;Adaptador Curto 50mm x 1 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_50mm_x_1_1_2_amanco_503689_1_d18a0ce2c74e7e183673e3a5956dbd80_20240123153000.jpg;;;
512039;Adaptador Curto Com Bolsa E Rosca 25Mm X 3/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_com_bolsa_e_rosca_25mm_x_3_4_amanco_512039_1_54a8a8390d09bcee5b9c6baa61eed856_20240123153643.jpg;;;
512043;Adaptador Curto Com Bolsa E Rosca 50Mm X 1 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_com_bolsa_e_rosca_50mm_x_1_1_2_amanco_512043_1_54a8a8390d09bcee5b9c6baa61eed856_20240123153643.jpg;;;
511209;Adaptador Curto Lr 25 Mm X ¾ - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_lr_25_mm_x_plastilit_511209_1_490e3342a77b759b2b169cc45b42a806_20240123154330.png;;;
511211;Adaptador Curto Lr 32 Mm X 1 - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_lr_32_mm_x_1_plastilit_511211_1_490e3342a77b759b2b169cc45b42a806_20240123154330.png;;;
511213;Adaptador Curto Lr 40 Mm X 1¼"  - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_lr_40_mm_x_1_plastilit_511213_1_490e3342a77b759b2b169cc45b42a806_20240123154330.png;;;
511217;Adaptador Curto Lr 50 Mm X 1½   - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_lr_50_mm_x_1_plastilit_511217_1_490e3342a77b759b2b169cc45b42a806_20240123154331.png;;;
511221;Adaptador Curto Lr 60 Mm X 2"   - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_lr_60_mm_x_2_plastilit_511221_1_490e3342a77b759b2b169cc45b42a806_20240123154331.png;;;
512867;Adaptador Curto Soldável 25Mm X 3/4" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_soldavel_25mm_x_3_4_krona_512867_1_cf105371a4130add785d863dec11b849_20240123154347.jpg;;;
512869;Adaptador Curto Soldável 32Mm X 1" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_soldavel_32mm_x_1_krona_512869_1_cf105371a4130add785d863dec11b849_20240123154347.jpg;;;
512871;Adaptador Curto Soldável 40Mm X 1 1/4" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_soldavel_40mm_x_1_1_4_krona_512871_1_cf105371a4130add785d863dec11b849_20240123154348.jpg;;;
512875;Adaptador Curto Soldável 50Mm X 1 1/2" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_curto_soldavel_50mm_x_1_1_2_krona_512875_1_cf105371a4130add785d863dec11b849_20240123154348.jpg;;;
504009;Adaptador De Redução Interno Polietileno 1" X 3/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_de_reducao_interno_polietileno_1_x_3_4_amanco_504009_1_e4040ae361bbcb865d13f02f9578071b_20240123153024.png;;;
504005;Adaptador De Redução Interno Polietileno 1/2" X 3/8" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_de_reducao_interno_polietileno_1_2_x_3_8_amanco_504005_1_e4040ae361bbcb865d13f02f9578071b_20240123153024.png;;;
504007;Adaptador De Redução Interno Polietileno 3/4" X 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_de_reducao_interno_polietileno_3_4_x_1_2_amanco_504007_1_e4040ae361bbcb865d13f02f9578071b_20240123153024.png;;;
510911;Adaptador Interno Com Rosca Externa 1 1/2" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_1_1_2_plastilit_510911_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
510909;Adaptador Interno Com Rosca Externa 1 1/4" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_1_1_4_plastilit_510909_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
510907;Adaptador Interno Com Rosca Externa 1" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_1_plastilit_510907_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
510899;Adaptador Interno Com Rosca Externa 1/2" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_1_2_plastilit_510899_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
510915;Adaptador Interno Com Rosca Externa 2" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_2_plastilit_510915_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
510903;Adaptador Interno Com Rosca Externa 3/4" - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_com_rosca_externa_3_4_plastilit_510903_1_acade679d5df0aef35160a28f44eba8c_20240123154315.jpg;;;
504001;Adaptador Interno Polietileno 1" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_polietileno_1_amanco_504001_1_1c082c4f0545d4b9f53c5d820d952cdf_20240123153024.png;;;
503997;Adaptador Interno Polietileno 1/2" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_polietileno_1_2_amanco_503997_1_1c082c4f0545d4b9f53c5d820d952cdf_20240123153023.png;;;
503999;Adaptador Interno Polietileno 3/4" - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_interno_polietileno_3_4_amanco_503999_1_1c082c4f0545d4b9f53c5d820d952cdf_20240123153023.png;;;
511193;Adaptador Lr P/ Caixa D´Água 25 Mm X ¾  - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_lr_p_caixa_dagua_25_mm_x_plastilit_511193_1_7a384db3db5012ef82e99a5ba36afd6c_20240123154332.png;;;
511195;Adaptador Lr P/ Caixa D´Água 32 Mm X 1 - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_lr_p_caixa_dagua_32_mm_x_1_plastilit_511195_1_7a384db3db5012ef82e99a5ba36afd6c_20240123154329.png;;;
511197;Adaptador Lr P/ Caixa D´Água 40 Mm X 1¼"- Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_lr_p_caixa_dagua_40_mm_x_1_plastilit_511197_1_7a384db3db5012ef82e99a5ba36afd6c_20240123154329.png;;;
511201;Adaptador Lr P/ Caixa D´Água 50 Mm X 1½ - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_lr_p_caixa_dagua_50_mm_x_1_plastilit_511201_1_7a384db3db5012ef82e99a5ba36afd6c_20240123154330.png;;;
502609;Adaptador Macho Para Torneira 3/4" Dy 8018;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_macho_para_torneira_3_4_dy_8018_502609_1_a5fdfdd309d95b10a8948939a8eb651d_20240123153628.png;;;
503515;Adaptador Para Bebedouro Suíno Plástico - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_bebedouro_suino_plastico_sgamaq_503515_1_023fc70d1f0ba0ae9b9fe486d2629bca_20240123154522.png;;;
512883;Adaptador Para Caixa Dágua Soldável 25Mm X 3/4" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_caixa_dagua_soldavel_25mm_x_3_4_krona_512883_1_14fb50007352b20fa14c519ae75f5726_20240123154348.jpg;;;
512885;Adaptador Para Caixa Dágua Soldável 32Mm X 1" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_caixa_dagua_soldavel_32mm_x_1_krona_512885_1_14fb50007352b20fa14c519ae75f5726_20240123154348.jpg;;;
512889;Adaptador Para Caixa Dágua Soldável 40Mm X 1 1/4" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_caixa_dagua_soldavel_40mm_x_1_1_4_krona_512889_1_14fb50007352b20fa14c519ae75f5726_20240123154348.jpg;;;
512891;Adaptador Para Caixa Dágua Soldável 50Mm X 1 1/2" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_caixa_dagua_soldavel_50mm_x_1_1_2_krona_512891_1_14fb50007352b20fa14c519ae75f5726_20240123154348.jpg;;;
512895;Adaptador Para Caixa Dágua Soldável 60Mm X 2" - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_caixa_dagua_soldavel_60mm_x_2_krona_512895_1_14fb50007352b20fa14c519ae75f5726_20240123154349.jpg;;;
502635;Adaptador Para Torneira - Dy 8024-P 1/2" - 3/4";https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_torneira_80_unidades_dy_8024_p_1_2_3_4_502635_1_de9e098acdd314748244ad9a40968c8d_20240123153628.jpg;;;
502611;Adaptador Para Torneira 1/2" - 3/4" Dy 8024;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_para_torneira_1_2_3_4_dy_8024_502611_1_3a895e5e1157628486a7ca2bf5eda4e4_20240123153628.png;;;
503517;Adaptador Reto Suíno De Alumínio - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_reto_suino_de_aluminio_sgamaq_503517_1_049b1d34b0184cb6894b41dabfa16ab8_20240123154522.png;;;
507071;Adaptador Rosca Fina Para Lampião Acf-P.20 - Araceba;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_rosca_fina_para_lampiao_acf_p_20_araceba_507071_1_1f867d5a110f0de976da5ab57e9ed311_20240123153351.jpg;;;
507073;Adaptador Rosca Grossa Para Lampião Acf-P.20 Rg - Araceba;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_rosca_grossa_para_lampiao_acf_p_20_rg_araceba_507073_1_c8a49bdf4e0c8c4fc07d273114520ba7_20240123153352.jpg;;;
513587;Adaptador Soldável com Anel para Caixa dÁgua 25 x 3/4"- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_com_anel_para_caixa_dagua_25_x_3_4_fortlev_513587_1_5e633881462e30508711bac5e0e1c416.jpg;;;
513595;Adaptador Soldável com Anel para Caixa dÁgua 32 x 1"- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_com_anel_para_caixa_dagua_32_x_1_fortlev_513595_1_5e633881462e30508711bac5e0e1c416.jpg;;;
513601;Adaptador Soldável com Anel para Caixa dÁgua 40 x 1.1/4"- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_com_anel_para_caixa_dagua_40_x_1_1_4_fortlev_513601_1_5e633881462e30508711bac5e0e1c416.jpg;;;
513605;Adaptador Soldável com Anel para Caixa dÁgua 50 x 1.1/2"- Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_com_anel_para_caixa_dagua_50_x_1_1_2_fortlev_513605_1_5e633881462e30508711bac5e0e1c416.jpg;;;
513577;Adaptador Soldável Curto 25 x 3/4" - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_curto_25_x_3_4_fortlev_513577_1_4b9df574309f4b6148d1e3d4e17d46ca.jpg;;;
513581;Adaptador Soldável Curto 32 x 1" - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_curto_32_x_1_fortlev_513581_1_4b9df574309f4b6148d1e3d4e17d46ca.jpg;;;
513583;Adaptador Soldável Curto 50 x 1.1/2" - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adaptador_soldavel_curto_50_x_1_1_2_fortlev_513583_1_4b9df574309f4b6148d1e3d4e17d46ca.jpg;;;
511131;Adesivo Plástico 175G Pote - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_175g_pote_plastilit_511131_1_b5730da1e5e8b3dc6ee73b337df4c43a_20240123154327.jpg;;;
511123;Adesivo Plástico 17G - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_17g_plastilit_511123_1_b5730da1e5e8b3dc6ee73b337df4c43a_20240123154327.jpg;;;
511127;Adesivo Plástico 75G - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_75g_plastilit_511127_1_b5730da1e5e8b3dc6ee73b337df4c43a_20240123154327.jpg;;;
511135;Adesivo Plástico 850G - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_850g_plastilit_511135_1_b5730da1e5e8b3dc6ee73b337df4c43a_20240123154327.jpg;;;
512959;Adesivo Plástico Com Pincel Aplicador Frasco 75G - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_com_pincel_aplicador_frasco_75g_krona_512959_1_faae37260cb34190ff469a00bcf7a3ed_20240123154351.png;;;
512979;Adesivo Plástico Extraforte Com Pincel Aplicador Frasco 175G - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_extraforte_com_pincel_aplicador_frasco4175g_krona_512979_1_5a70111e234f84f36960edc165914f41_20240123154352.jpg;;;
513213;Adesivo Plástico para PVC  Bisnaga 17g - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_bisnaga_17g_fortlev_513213_1_735b30025827f230f9cf136a03ef69b5.jpg;;;
513215;Adesivo Plástico para PVC  Bisnaga 75g - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_bisnaga_75g_fortlev_513215_1_1acaf56df3bf0aaf2a4d25f1ae744e1c.jpg;;;
512947;Adesivo Plástico Para Pvc Bisnaga 17G - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_bisnaga_17g_krona_512947_1_1699ce7ac03ed3f94183be05d45af31a_20240123154351.jpg;;;
512951;Adesivo Plástico Para Pvc Bisnaga 75G - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_bisnaga_75g_krona_512951_1_1699ce7ac03ed3f94183be05d45af31a_20240123154351.jpg;;;
512983;Adesivo Plástico Para Pvc Extraforte Frasco 850G - Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_extraforte_frasco_850g_krona_512983_1_fa5baacfe939b6746d8f0dffcea5b5b4_20240123154352.png;;;
513219;Adesivo Plástico para PVC Frasco 175g - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_frasco_175g_fortlev_513219_1_bbde8d671a1d83cc75c9bc08bb6269c8.jpg;;;
513223;Adesivo Plástico para PVC Frasco 850g - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_para_pvc_frasco_850g_fortlev_513223_1_137bdb29921e41ab9b5a47e445e90591.jpg;;;
512969;Adesivo Plástico Para Pvc Frasco 850G- Krona;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_frasco_850g_krona_512969_1_3a4d366f5c79e3b04367d0090fd02215_20240123154352.jpg;;;
503897;Adesivo Plástico Pvc 175G - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_pvc_175g_amanco_503897_1_8680a7f1bffb26ed65b9c510b3bd83ee_20240123153014.jpg;;;
503899;Adesivo Plástico Pvc 850G - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_pvc_850g_amanco_503899_1_f627f6dbf85c32ad67f38d139ae3800b_20240123153014.png;;;
504131;Adesivo Plástico Pvc Bisnaga Plástica 17G - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_pvc_bisnaga_plastica_17g_amanco_504131_1_1cf39dec422d09986f0be78d7605d288_20240123153034.png;;;
504133;Adesivo Plástico Pvc Bisnaga Plástica 75G - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/adesivo_plastico_pvc_bisnaga_plastica_75g_amanco_504133_1_3b8ccb4bd3d3cacb46ccfdf13eebd3a8_20240123153034.jpg;;;
501795;Aditivo Pipicat Antibacterial 500G;https://images.tcdn.com.br/img/img_prod/1265869/aditivo_pipicat_antibacterial_500g_501795_1_3f1c2d64ea3d5a755dbc2c02397ff397_20240123154426.jpg;;;
501869;Adubo Base 10/10/10  Micros 1Lt;https://images.tcdn.com.br/img/img_prod/1265869/adubo_base_10_10_10_micros_1lt_501869_1_f6bcdbf10609c5d3cd5c5ea0353f64a6_20240123152445.jpg;;;
502135;Adubo Nutri Foliar Rosa Deserto 500Ml;https://images.tcdn.com.br/img/img_prod/1265869/adubo_nutri_foliar_rosa_deserto_500ml_502135_1_1386df973060435000b156ef8a8ec911_20240123152458.jpg;;;
501931;Adubo Nutriplan Rosa Do Deserto 150Gr;https://images.tcdn.com.br/img/img_prod/1265869/adubo_nutriplan_rosa_do_deserto_150gr_501931_1_9e94ebee643108009de9b44c02a75b8c_20240123152447.jpg;;;
501843;Adubo Nutriplan Rosas 150Gr;https://images.tcdn.com.br/img/img_prod/1265869/adubo_nutriplan_rosas_150gr_501843_1_6513a77dc43098e96debdcae5dde56ae_20240123152445.jpg;;;
509367;"Afiador De Facas E Tesouras 23Cm X 8,5Cm Linha Do Assador - Mor";https://images.tcdn.com.br/img/img_prod/1265869/afiador_de_facas_e_tesouras_23cm_x_8_5cm_linha_do_assador_mor_509367_1_cfcf8515758a21579343059f4fd210cd_20240123153955.jpg;;;
507775;Afiador De Facas Profio Dupla Face Diamantada Com Suporte Em Abs E Aço Inox - Tramontina;https://images.tcdn.com.br/img/img_prod/1265869/afiador_de_facas_profio_dupla_face_diamantada_com_suporte_em_abs_e_aco_inox_tramontina_507775_1_fd25963937970c3e9dc74e8325eb2376_20240123153552.jpg;;;
