PRODUTOS;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4
513303;Luva de Correr para Tubo de Esgoto 50mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_de_esgoto_50mm_fortlev_513303_1_58cdbafbbfd3425e820e87d6cddcce69.jpg;;;
513305;Luva de Correr para Tubo de Esgoto 75mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_de_esgoto_75mm_fortlev_513305_1_58cdbafbbfd3425e820e87d6cddcce69.jpg;;;
513525;Luva de Correr para Tubo Soldável 25mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_soldavel_25mm_fortlev_513525_1_c85a8ece40cf21fbd1afb335fcf7b000.jpg;;;
513527;Luva de Correr para Tubo Soldável 32mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_soldavel_32mm_fortlev_513527_1_c85a8ece40cf21fbd1afb335fcf7b000.jpg;;;
513529;Luva de Correr para Tubo Soldável 40mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_soldavel_40mm_fortlev_513529_1_c85a8ece40cf21fbd1afb335fcf7b000.jpg;;;
513533;Luva de Correr para Tubo Soldável 50mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_para_tubo_soldavel_50mm_fortlev_513533_1_c85a8ece40cf21fbd1afb335fcf7b000.jpg;;;
503809;Luva De Correr Soldável 25Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_25mm_amanco_503809_1_9f7a34a8d10fcdc637346b63d0502ce3_20240123153007.jpg;;;
512129;LUVA DE CORRER SOLDÁVEL 25MM - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_25mm_amanco_512129_1_7e07ac9e620fb60375d2b9e39eeb7957_20240123153654.jpg;;;
512981;Luva De Correr Soldável 25Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_25mm_krona_512981_1_4b3034f22f5aeee26534abeedb559f83_20240123154352.jpg;;;
503811;Luva De Correr Soldável 32Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_32mm_amanco_503811_1_9f7a34a8d10fcdc637346b63d0502ce3_20240123153007.jpg;;;
512133;LUVA DE CORRER SOLDÁVEL 32MM - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_32mm_amanco_512133_1_7e07ac9e620fb60375d2b9e39eeb7957_20240123153654.jpg;;;
512985;Luva De Correr Soldável 32Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_32mm_krona_512985_1_4b3034f22f5aeee26534abeedb559f83_20240123154353.jpg;;;
503813;Luva De Correr Soldável 40Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_40mm_amanco_503813_1_9f7a34a8d10fcdc637346b63d0502ce3_20240123153007.jpg;;;
512135;LUVA DE CORRER SOLDÁVEL 40MM - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_40mm_amanco_512135_1_7e07ac9e620fb60375d2b9e39eeb7957_20240123153654.jpg;;;
512987;Luva De Correr Soldável 40Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_40mm_krona_512987_1_4b3034f22f5aeee26534abeedb559f83_20240123154353.jpg;;;
503815;Luva De Correr Soldável 50Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_50mm_amanco_503815_1_9f7a34a8d10fcdc637346b63d0502ce3_20240123153007.jpg;;;
512139;LUVA DE CORRER SOLDÁVEL 50MM - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_50mm_amanco_512139_1_7e07ac9e620fb60375d2b9e39eeb7957_20240123153654.jpg;;;
512989;Luva De Correr Soldável 50Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_correr_soldavel_50mm_krona_512989_1_4b3034f22f5aeee26534abeedb559f83_20240123154353.jpg;;;
503879;Luva De Pressão 25Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_pressao_25mm_amanco_503879_1_d50e6acae2626b7bb8d4360c3e083690_20240123153012.jpg;;;
513225;Luva De Pressão Para Eletroduto Corrugado 25mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_pressao_para_eletroduto_corrugado_25mm_fortlev_513225_1_87c705edc6e935819ba57590fd3264bc.jpg;;;
513457;Luva De Redução Soldável 25mm x 20mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_25mm_x_20mm_fortlev_513457_1_00181ff26906ec6c673b9995ae6f2bb7.jpg;;;
503803;Luva De Redução Soldável 32Mm X 25Mm - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_32mm_x_25mm_amanco_503803_1_8d7e52814c663e37398b7f3cb300ed1b_20240123153006.jpg;;;
512121;LUVA DE REDUÇÃO SOLDÁVEL 32MM X 25MM - AMANCO;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_32mm_x_25mm_amanco_512121_1_96a92e15011be4a9d25a0b684ecd7bfb_20240123153653.jpg;;;
513459;Luva De Redução Soldável 32mm x 25mm - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_32mm_x_25mm_fortlev_513459_1_00181ff26906ec6c673b9995ae6f2bb7.jpg;;;
512991;Luva De Redução Soldável 32Mm X 25Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_32mm_x_25mm_krona_512991_1_e8fec761e6416787a4079d8b1a05d9e7_20240123154353.jpg;;;
512993;Luva De Redução Soldável 40Mm X 32Mm - Krona;https://images.tcdn.com.br/img/img_prod/1265869/luva_de_reducao_soldavel_40mm_x_32mm_krona_512993_1_e8fec761e6416787a4079d8b1a05d9e7_20240123154353.jpg;;;
